dupe,w1,w2,col,p1,p2,len1,len2,lev,let1,let2,a,h,i
True,WYOMING,WY,job_info_work_state,0.00018965600141039962,0.00012554693051110958,7,2,5,True,True,False,False,False
True,ALASKA,AK,job_info_work_state,0.00017095752239810663,0.00015493025467328415,6,2,4,True,True,False,False,False
True,VIRGIN ISLANDS,VI,job_info_work_state,0.00014157419823593206,4.80818031744675e-05,14,2,12,True,True,False,False,False
True,MP,NORTHERN MARIANA ISLANDS,job_info_work_state,0.0001308893530860504,6.143785961181958e-05,2,24,23,True,True,False,False,False
True,MARSHALL ISLANDS,MH,job_info_work_state,1.60272677248225e-05,2.6712112874704157e-06,16,2,14,True,True,False,False,False
True,Attorney,ATTORNEY,preparer_info_title,0.2763982455484264,0.04191397631169831,8,8,7,True,True,True,False,True
True,Attorney,attorney,preparer_info_title,0.2763982455484264,0.0017603282384430047,8,8,1,True,True,True,False,True
True,ATTORNEY,attorney,preparer_info_title,0.04191397631169831,0.0017603282384430047,8,8,8,True,True,True,False,True
True,Attorney at Law,ATTORNEY AT LAW,preparer_info_title,0.07124120503683601,0.011368675239474092,15,15,11,True,True,True,False,True
True,Attorney at Law,Attorney At Law,preparer_info_title,0.07124120503683601,0.0036996276331465283,15,15,1,True,True,True,False,True
True,Attorney at Law,Attorney at law,preparer_info_title,0.07124120503683601,0.0021289553961139217,15,15,1,True,True,True,False,True
True,Attorney at Law,attorney at law,preparer_info_title,0.07124120503683601,0.00018698479012292914,15,15,2,True,True,True,False,True
True,Attorney at Law,Attorney At law,preparer_info_title,0.07124120503683601,1.0684845149881663e-05,15,15,2,True,True,True,False,True
True,Attorney at Law,attorney at Law,preparer_info_title,0.07124120503683601,1.0684845149881663e-05,15,15,1,True,True,True,False,True
True,Attorney at Law,ATTORNEY at Law,preparer_info_title,0.07124120503683601,2.6712112874704157e-06,15,15,7,True,True,True,False,True
True,ATTORNEY AT LAW,Attorney At Law,preparer_info_title,0.011368675239474092,0.0036996276331465283,15,15,10,True,True,True,False,True
True,ATTORNEY AT LAW,Attorney at law,preparer_info_title,0.011368675239474092,0.0021289553961139217,15,15,12,True,True,True,False,True
True,ATTORNEY AT LAW,attorney at law,preparer_info_title,0.011368675239474092,0.00018698479012292914,15,15,13,True,True,True,False,True
True,ATTORNEY AT LAW,Attorney At law,preparer_info_title,0.011368675239474092,1.0684845149881663e-05,15,15,11,True,True,True,False,True
True,ATTORNEY AT LAW,attorney at Law,preparer_info_title,0.011368675239474092,1.0684845149881663e-05,15,15,12,True,True,True,False,True
True,ATTORNEY AT LAW,ATTORNEY at Law,preparer_info_title,0.011368675239474092,2.6712112874704157e-06,15,15,4,True,True,True,False,True
True,Attorney At Law,Attorney at law,preparer_info_title,0.0036996276331465283,0.0021289553961139217,15,15,2,True,True,True,False,True
True,Attorney At Law,attorney at law,preparer_info_title,0.0036996276331465283,0.00018698479012292914,15,15,3,True,True,True,False,True
True,Attorney At Law,Attorney At law,preparer_info_title,0.0036996276331465283,1.0684845149881663e-05,15,15,1,True,True,True,False,True
True,Attorney At Law,attorney at Law,preparer_info_title,0.0036996276331465283,1.0684845149881663e-05,15,15,2,True,True,True,False,True
True,Attorney At Law,ATTORNEY at Law,preparer_info_title,0.0036996276331465283,2.6712112874704157e-06,15,15,8,True,True,True,False,True
True,Attorney at law,attorney at law,preparer_info_title,0.0021289553961139217,0.00018698479012292914,15,15,1,True,True,True,False,True
True,Attorney at law,Attorney At law,preparer_info_title,0.0021289553961139217,1.0684845149881663e-05,15,15,1,True,True,True,False,True
True,Attorney at law,attorney at Law,preparer_info_title,0.0021289553961139217,1.0684845149881663e-05,15,15,2,True,True,True,False,True
True,Attorney at law,ATTORNEY at Law,preparer_info_title,0.0021289553961139217,2.6712112874704157e-06,15,15,8,True,True,True,False,True
True,attorney at law,Attorney At law,preparer_info_title,0.00018698479012292914,1.0684845149881663e-05,15,15,2,True,True,True,False,True
True,attorney at law,attorney at Law,preparer_info_title,0.00018698479012292914,1.0684845149881663e-05,15,15,1,True,True,True,False,True
True,attorney at law,ATTORNEY at Law,preparer_info_title,0.00018698479012292914,2.6712112874704157e-06,15,15,9,True,True,True,False,True
True,Attorney At law,attorney at Law,preparer_info_title,1.0684845149881663e-05,1.0684845149881663e-05,15,15,3,True,True,True,False,True
True,Attorney At law,ATTORNEY at Law,preparer_info_title,1.0684845149881663e-05,2.6712112874704157e-06,15,15,9,True,True,True,False,True
True,attorney at Law,ATTORNEY at Law,preparer_info_title,1.0684845149881663e-05,2.6712112874704157e-06,15,15,8,True,True,True,False,True
True,Partner,PARTNER,preparer_info_title,0.03536683744610832,0.0018003964077550605,7,7,6,True,True,True,False,True
True,Partner,partner,preparer_info_title,0.03536683744610832,2.6712112874704157e-06,7,7,1,True,True,True,False,True
True,PARTNER,partner,preparer_info_title,0.0018003964077550605,2.6712112874704157e-06,7,7,7,True,True,True,False,True
True,Associate Attorney,ASSOCIATE ATTORNEY,preparer_info_title,0.02758559896570699,0.0010898542052879298,18,18,15,True,True,True,False,True
True,Associate Attorney,Associate attorney,preparer_info_title,0.02758559896570699,5.3424225749408315e-06,18,18,1,True,True,True,False,True
True,ASSOCIATE ATTORNEY,Associate attorney,preparer_info_title,0.0010898542052879298,5.3424225749408315e-06,18,18,16,True,True,True,False,True
True,Associate,ASSOCIATE,preparer_info_title,0.010885185996441948,0.0002190393255725741,9,9,8,True,True,True,False,True
True,ATTORNEY-AT-LAW,Attorney-at-Law,preparer_info_title,0.00533173772979095,0.003958735128031157,15,15,11,True,True,True,False,True
True,ATTORNEY-AT-LAW,Attorney-at-law,preparer_info_title,0.00533173772979095,0.0006758164557300152,15,15,12,True,True,True,False,True
True,ATTORNEY-AT-LAW,Attorney-At-Law,preparer_info_title,0.00533173772979095,0.0005288998349191424,15,15,10,True,True,True,False,True
True,ATTORNEY-AT-LAW,Attorney-At-law,preparer_info_title,0.00533173772979095,8.01363386241125e-06,15,15,11,True,True,True,False,True
True,ATTORNEY-AT-LAW,attorney-At-Law,preparer_info_title,0.00533173772979095,2.6712112874704157e-06,15,15,11,True,True,True,False,True
True,ATTORNEY-AT-LAW,Attorney-AT-Law,preparer_info_title,0.00533173772979095,2.6712112874704157e-06,15,15,9,True,True,True,False,True
True,Attorney-at-Law,Attorney-at-law,preparer_info_title,0.003958735128031157,0.0006758164557300152,15,15,1,True,True,True,False,True
True,Attorney-at-Law,Attorney-At-Law,preparer_info_title,0.003958735128031157,0.0005288998349191424,15,15,1,True,True,True,False,True
True,Attorney-at-Law,Attorney-At-law,preparer_info_title,0.003958735128031157,8.01363386241125e-06,15,15,2,True,True,True,False,True
True,Attorney-at-Law,attorney-At-Law,preparer_info_title,0.003958735128031157,2.6712112874704157e-06,15,15,2,True,True,True,False,True
True,Attorney-at-Law,Attorney-AT-Law,preparer_info_title,0.003958735128031157,2.6712112874704157e-06,15,15,2,True,True,True,False,True
True,Attorney-at-law,Attorney-At-Law,preparer_info_title,0.0006758164557300152,0.0005288998349191424,15,15,2,True,True,True,False,True
True,Attorney-at-law,Attorney-At-law,preparer_info_title,0.0006758164557300152,8.01363386241125e-06,15,15,1,True,True,True,False,True
True,Attorney-at-law,attorney-At-Law,preparer_info_title,0.0006758164557300152,2.6712112874704157e-06,15,15,3,True,True,True,False,True
True,Attorney-at-law,Attorney-AT-Law,preparer_info_title,0.0006758164557300152,2.6712112874704157e-06,15,15,3,True,True,True,False,True
True,Attorney-At-Law,Attorney-At-law,preparer_info_title,0.0005288998349191424,8.01363386241125e-06,15,15,1,True,True,True,False,True
True,Attorney-At-Law,attorney-At-Law,preparer_info_title,0.0005288998349191424,2.6712112874704157e-06,15,15,1,True,True,True,False,True
True,Attorney-At-Law,Attorney-AT-Law,preparer_info_title,0.0005288998349191424,2.6712112874704157e-06,15,15,1,True,True,True,False,True
True,Attorney-At-law,attorney-At-Law,preparer_info_title,8.01363386241125e-06,2.6712112874704157e-06,15,15,2,True,True,True,False,True
True,Attorney-At-law,Attorney-AT-Law,preparer_info_title,8.01363386241125e-06,2.6712112874704157e-06,15,15,2,True,True,True,False,True
True,attorney-At-Law,Attorney-AT-Law,preparer_info_title,2.6712112874704157e-06,2.6712112874704157e-06,15,15,2,True,True,True,False,True
True,Representative,representative,preparer_info_title,0.00404421388923021,3.472574673711541e-05,14,14,1,True,True,True,False,True
True,Representative,REPRESENTATIVE,preparer_info_title,0.00404421388923021,8.01363386241125e-06,14,14,13,True,True,True,False,True
True,representative,REPRESENTATIVE,preparer_info_title,3.472574673711541e-05,8.01363386241125e-06,14,14,14,True,True,True,False,True
True,Lawyer,LAWYER,preparer_info_title,0.003827845774945106,0.0005075301446193791,6,6,5,True,True,True,False,True
True,Lawyer,lawyer,preparer_info_title,0.003827845774945106,0.00010150602892387584,6,6,1,True,True,True,False,True
True,LAWYER,lawyer,preparer_info_title,0.0005075301446193791,0.00010150602892387584,6,6,6,True,True,True,False,True
True,Immigration Counsel,IMMIGRATION COUNSEL,preparer_info_title,0.0038011336620704015,4.541059188699709e-05,19,19,16,True,True,True,False,True
True,Immigration Counsel,immigration Counsel,preparer_info_title,0.0038011336620704015,2.6712112874704157e-06,19,19,1,True,True,True,False,True
True,IMMIGRATION COUNSEL,immigration Counsel,preparer_info_title,4.541059188699709e-05,2.6712112874704157e-06,19,19,17,True,True,True,False,True
True,AGENT,agent,preparer_info_title,0.0035340125333233607,0.002855524866305875,5,5,5,True,True,True,False,True
True,AGENT,Agent,preparer_info_title,0.0035340125333233607,0.000430065017282737,5,5,4,True,True,True,False,True
True,agent,Agent,preparer_info_title,0.002855524866305875,0.000430065017282737,5,5,1,True,True,True,False,True
True,Shareholder,SHAREHOLDER,preparer_info_title,0.002548335568246777,4.80818031744675e-05,11,11,10,True,True,True,False,True
True,Senior Associate Attorney,SENIOR ASSOCIATE ATTORNEY,preparer_info_title,0.0024361446941730197,8.01363386241125e-06,25,25,20,True,True,True,False,True
True,Of Counsel,of Counsel,preparer_info_title,0.0023720356232737297,2.136969029976333e-05,10,10,1,True,True,True,False,True
True,Of Counsel,OF COUNSEL,preparer_info_title,0.0023720356232737297,1.60272677248225e-05,10,10,7,True,True,True,False,True
True,of Counsel,OF COUNSEL,preparer_info_title,2.136969029976333e-05,1.60272677248225e-05,10,10,8,True,True,True,False,True
True,Attorney of Record,ATTORNEY OF RECORD,preparer_info_title,0.002024778155902576,0.0003445862560836837,18,18,14,True,True,True,False,True
True,Attorney of Record,Attorney of record,preparer_info_title,0.002024778155902576,4.006816931205625e-05,18,18,1,True,True,True,False,True
True,Attorney of Record,attorney of record,preparer_info_title,0.002024778155902576,8.01363386241125e-06,18,18,2,True,True,True,False,True
True,ATTORNEY OF RECORD,Attorney of record,preparer_info_title,0.0003445862560836837,4.006816931205625e-05,18,18,15,True,True,True,False,True
True,ATTORNEY OF RECORD,attorney of record,preparer_info_title,0.0003445862560836837,8.01363386241125e-06,18,18,16,True,True,True,False,True
True,Attorney of record,attorney of record,preparer_info_title,4.006816931205625e-05,8.01363386241125e-06,18,18,1,True,True,True,False,True
True,Immigration Attorney,IMMIGRATION ATTORNEY,preparer_info_title,0.0016427949417943061,0.00014424540952340248,20,20,17,True,True,True,False,True
True,Immigration Attorney,Immigration attorney,preparer_info_title,0.0016427949417943061,8.01363386241125e-06,20,20,1,True,True,True,False,True
True,Immigration Attorney,Immigration ATtorney,preparer_info_title,0.0016427949417943061,2.6712112874704157e-06,20,20,1,True,True,True,False,True
True,Immigration Attorney,Immigration ATTORNEY,preparer_info_title,0.0016427949417943061,2.6712112874704157e-06,20,20,7,True,True,True,False,True
True,IMMIGRATION ATTORNEY,Immigration attorney,preparer_info_title,0.00014424540952340248,8.01363386241125e-06,20,20,18,True,True,True,False,True
True,IMMIGRATION ATTORNEY,Immigration ATtorney,preparer_info_title,0.00014424540952340248,2.6712112874704157e-06,20,20,16,True,True,True,False,True
True,IMMIGRATION ATTORNEY,Immigration ATTORNEY,preparer_info_title,0.00014424540952340248,2.6712112874704157e-06,20,20,10,True,True,True,False,True
True,Immigration attorney,Immigration ATtorney,preparer_info_title,8.01363386241125e-06,2.6712112874704157e-06,20,20,2,True,True,True,False,True
True,Immigration attorney,Immigration ATTORNEY,preparer_info_title,8.01363386241125e-06,2.6712112874704157e-06,20,20,8,True,True,True,False,True
True,Immigration ATtorney,Immigration ATTORNEY,preparer_info_title,2.6712112874704157e-06,2.6712112874704157e-06,20,20,6,True,True,True,False,True
True,Principal Attorney,PRINCIPAL ATTORNEY,preparer_info_title,0.0015920419273323682,4.80818031744675e-05,18,18,15,True,True,True,False,True
True,Senior Associate,SENIOR ASSOCIATE,preparer_info_title,0.0014451253065214953,0.00014157419823593206,16,16,13,True,True,True,False,True
True,Esquire,ESQUIRE,preparer_info_title,0.0010791693601380481,1.60272677248225e-05,7,7,6,True,True,True,False,True
True,Principal,PRINCIPAL,preparer_info_title,0.001039101190825992,5.3424225749408315e-06,9,9,8,True,True,True,False,True
True,Supervising Attorney,SUPERVISING ATTORNEY,preparer_info_title,0.0009669784860642908,1.8698479012292914e-05,20,20,17,True,True,True,False,True
True,Senior Attorney,SENIOR ATTORNEY,preparer_info_title,0.0009536224296269386,0.0001148620853612279,15,15,12,True,True,True,False,True
True,ATTORNEY & GENERAL COUNSEL,ATTORNEY &GENERAL COUNSEL,preparer_info_title,0.0008360891329782402,5.6095437036878737e-05,26,25,1,True,True,False,False,True
True,Managing Partner,MANAGING PARTNER,preparer_info_title,0.0007880073298037728,3.2054535449645e-05,16,16,13,True,True,True,False,True
True,President,PRESIDENT,preparer_info_title,0.0007826649072288322,0.0006277346525555477,9,9,8,True,True,True,False,True
True,Counsel,COUNSEL,preparer_info_title,0.0007799936959413616,6.945149347423082e-05,7,7,6,True,True,True,False,True
True,Counsel,counsel,preparer_info_title,0.0007799936959413616,1.335605643735208e-05,7,7,1,True,True,True,False,True
True,COUNSEL,counsel,preparer_info_title,6.945149347423082e-05,1.335605643735208e-05,7,7,7,True,True,True,False,True
True,Esq.,ESQ.,preparer_info_title,0.0007372543153418349,7.479391604917166e-05,4,4,2,True,True,True,False,True
True,Managing Attorney,MANAGING ATTORNEY,preparer_info_title,0.0006437619202803702,5.8766648324349155e-05,17,17,14,True,True,True,False,True
True,Senior Paralegal,SENIOR PARALEGAL,preparer_info_title,0.0005769816380936099,2.6712112874704157e-06,16,16,13,True,True,True,False,True
True,"Partner, Attorney at Law","PARTNER, ATTORNEY AT LAW",preparer_info_title,0.0005369134687815537,4.541059188699709e-05,24,24,17,True,True,True,False,True
True,"Partner, Attorney at Law","Partner, Attorney At Law",preparer_info_title,0.0005369134687815537,2.9383324162174574e-05,24,24,1,True,True,True,False,True
True,"Partner, Attorney at Law","Partner, Attorney at law",preparer_info_title,0.0005369134687815537,2.6712112874704157e-06,24,24,1,True,True,True,False,True
True,"PARTNER, ATTORNEY AT LAW","Partner, Attorney At Law",preparer_info_title,4.541059188699709e-05,2.9383324162174574e-05,24,24,16,True,True,True,False,True
True,"PARTNER, ATTORNEY AT LAW","Partner, Attorney at law",preparer_info_title,4.541059188699709e-05,2.6712112874704157e-06,24,24,18,True,True,True,False,True
True,"Partner, Attorney At Law","Partner, Attorney at law",preparer_info_title,2.9383324162174574e-05,2.6712112874704157e-06,24,24,2,True,True,True,False,True
True,Attorney at  Law,Attorney At  Law,preparer_info_title,0.0005369134687815537,5.3424225749408315e-06,16,16,1,True,True,True,False,True
True,Member,MEMBER,preparer_info_title,0.0005342422574940832,2.6712112874704157e-06,6,6,5,True,True,True,False,True
True,Paralegal,PARALEGAL,preparer_info_title,0.0004407498624326185,0.00011219087407375747,9,9,8,True,True,True,False,True
True,Senior Counsel,SENIOR COUNSEL,preparer_info_title,0.00041938017213285535,2.136969029976333e-05,14,14,11,True,True,True,False,True
True,Corporate Attorney,CORPORATE ATTORNEY,preparer_info_title,0.00037129836895838787,0.00020568326913522205,18,18,15,True,True,True,False,True
True,Legal Assistant,LEGAL ASSISTANT,preparer_info_title,0.0003392438335087428,4.541059188699709e-05,15,15,12,True,True,True,False,True
